id,residual,lat,lon
1183787466,0.7701572593151766,22.3108895,114.1711233
1185400407,0.059051940094526856,22.3052952,114.1716819
1185400520,2.987420461712432,22.3068548,114.174
1185808494,0.4312337318767163,22.306656,114.1671025
1185808513,0.15114461476149899,22.3055789,114.1671089
1187352908,-2.153647239015232,22.3000358,114.1684617
1187352946,-1.1117714861217607,22.3002205,114.1685581
1189559270,0.5362249443284135,22.3021857,114.1754069
1189559388,1.03767009500012,22.2990947,114.1729145
1189559654,4.938384430361467,22.3074196,114.1767635
1189559662,-1.2225499218282039,22.296713,114.1750045
1329857374,-0.9807660685356865,22.3029676,114.1595644
1624950068,2.017602694298521,22.3078231,114.1680701
1624950134,2.962223908430296,22.3091933,114.1678921
1625209858,-0.8002724087280519,22.3044104,114.1716442
1625210019,0.7746346854528738,22.3083478,114.1721754
1636641379,1.1933423464716135,22.3171958,114.1737889
1636768904,2.0976104126463575,22.3106548,114.1693789
1636768923,1.9189575757765525,22.3112261,114.1696451
1636768947,0.6967643751730677,22.3148984,114.167584
1640472834,-0.9731984977617856,22.319473,114.1599574
1640472860,-0.32556889303485903,22.3200037,114.1619669
1640472879,-0.3456684874236373,22.3213195,114.1627113
1640472890,-1.0080745482139761,22.3217762,114.1636053
1640472920,-0.35921524500581015,22.3241874,114.1619702
1649048114,-0.8744781713792342,22.2981626,114.1720868
2208339291,0.9308471988340052,22.3027572,114.1775126
2639744184,-0.1724299156941207,22.3224248,114.1711457
2772111145,2.141950576013361,22.3118437,114.1767076
2866714633,1.2612610127959556,22.313268,114.160735
3200166661,-4.2130782703994,22.3230902,114.1590664
3334802082,-4.24880169053862,22.3073431,114.1613641
3692616228,-4.0022261235612255,22.3233315,114.1594542
4773316080,-0.8383045136444167,22.3266733,114.1724344
4773330911,-2.5749667440185284,22.3266789,114.1720975
5026796433,2.571767507858148,22.306237,114.1770271
5035159635,4.36807581785061,22.3090769,114.1672117
5099453112,1.4867928363948444,22.3084889,114.1712706
5102064283,-1.3196070234545445,22.3211885,114.1714005
5103661126,-1.7324328592400953,22.3202174,114.165916
5103929473,0.49967763794702336,22.3032687,114.171733
5103929475,0.7387077131895303,22.3032521,114.1719165
5104093645,0.16621253557552862,22.3029817,114.1772571
5104093648,-0.4220134094110364,22.3031074,114.1768133
5118471617,0.423873819832437,22.3068173,114.1661569
5120436719,-4.6054334854171195,22.2965485,114.1771494
5120437766,-2.9091043423551177,22.2957699,114.1757915
5123029555,3.3691835756469644,22.3075342,114.1663535
5133880779,-0.7944370386051531,22.3187874,114.1665106
5705662284,0.7064163863194679,22.3090641,114.1650484
5705662285,3.4498396896564785,22.3090315,114.1652095
5805784085,2.6958498013004686,22.302683,114.1639074
6052471816,2.9204776279568563,22.3118739,114.1647667
6052491085,1.3246059724259212,22.3105587,114.1650273
6252304191,0.8750418812620282,22.3081615,114.1665194
6359931650,0.8452077318947957,22.3059773,114.165316
6702368663,0.9482933260842614,22.3122461,114.1765887
7262574289,1.664530251444429,22.3085259,114.1707754
7552991693,3.6980606184420672,22.3106608,114.1652768
8349163524,-1.6673777386747979,22.3265236,114.1678914
8766003568,-1.50802315238721,22.3083586,114.1611507
8870889525,-0.009124160813971827,22.3013205,114.1842024
10256441404,-3.344298089078304,22.3241366,114.1615683
11253936096,0.7960605075370424,22.3116868,114.169654
11281410604,0.8698717758435066,22.3079228,114.1724203
11339432014,-2.7585880298985685,22.3191981,114.1687663
13313807744,-2.9823618456710648,22.3206138,114.1675629
33004534,-3.030032677316541,22.3014436,114.1679667
33476495,-4.6474905126171,22.3030232,114.1679567
276372740,1.2108121074902343,22.3088662,114.1701439
278948068,4.885386312954836,22.3122444,114.1670005
278949226,-0.7366488220235503,22.3075206,114.1616453
278950460,-0.2988870177613059,22.3032513,114.1594149
288991859,-3.1602908924104547,22.318719,114.1638166
288991961,-0.8328897382275322,22.3188051,114.1630542
308473179,3.270547109435757,22.3137803,114.1698428
308473190,-1.8975965231502272,22.3190063,114.1676802
308473191,-1.7785171902603452,22.3190943,114.1681318
308473193,-0.37569570750773806,22.3197024,114.1699183
308473420,0.7805046438307457,22.3139011,114.1705303
308778512,-1.0669357304842642,22.3072205,114.170627
331271265,-1.9068284038262675,22.326252,114.1620905
332251257,-1.4256080654021055,22.3222321,114.1699647
332253329,-1.6196070055638359,22.3168715,114.1716399
334648549,1.0371348314846642,22.3130489,114.1604458
334649851,1.6738264833720606,22.3151686,114.1615949
334651195,-3.2303273863683906,22.3174159,114.1582093
339053606,0.8222591202833129,22.3135121,114.1616908
339054417,-2.9679018610515264,22.3264855,114.1685278
420041599,-0.6238760339603111,22.3047953,114.1674489
441535160,-2.938434885208917,22.2977867,114.1787379
441535168,0.28982741391781275,22.2946085,114.1722823
474209048,-1.0560734153589841,22.3047396,114.1670173
496035667,-0.3732729362053959,22.3027724,114.1798638
582486959,1.1277799224870009,22.3072208,114.1811862
653112508,0.287765533513479,22.3255101,114.1654339
660415615,-1.8736523665122817,22.3070758,114.1616453
675264198,2.9891353889664742,22.3119957,114.1764941
675764045,-0.19571006457585582,22.3059996,114.1782053
675764061,-0.6067737217334681,22.3038962,114.1779356
710347237,0.394916761223822,22.3019543,114.1766198
759629968,-2.40993540831775,22.2951503,114.1752389
759630052,-1.038204026818768,22.3005241,114.1761676
988059489,1.9367501250514003,22.3129845,114.1645455
990120169,-0.26250363660196996,22.3017796,114.1844548
990625764,-2.1918073930757664,22.2995404,114.1802608
990625879,0.5349825749455945,22.3009591,114.1865275
1151084879,1.3357937115819176,22.3220452,114.1687615
1151084898,3.547980062950465,22.3126662,114.1684974
1151084930,-2.057140396926382,22.3160657,114.169976
1151084936,-1.0205978967172626,22.3208218,114.1689995
1158360123,-1.2647504451175315,22.2946787,114.1732915
1161863878,-1.100622401777109,22.3243985,114.1700962
1162875767,0.10156961946934828,22.3258904,114.165776
1168183668,-1.2076526261385148,22.3200875,114.1682046
1168183682,-1.566365123164971,22.3208812,114.1696756
1168183731,-1.9988180167821525,22.3209195,114.1695647
1168183751,-3.1296168269622235,22.3203656,114.1697774
1168315919,3.485034025443081,22.3128275,114.1669625
1168316016,5.378010473891592,22.3123356,114.1670026
1168380668,4.283156918575116,22.3121802,114.1666281
1168414435,1.2508780595392182,22.3065034,114.1709068
1172166298,3.356293696368997,22.3089739,114.1668186
1172166339,1.1578412494155401,22.3123638,114.1648004
1172757780,-0.0732785381414125,22.3232158,114.1618863
1172757927,1.289309640053343,22.3036797,114.1842833
1172757991,-0.5641720898973901,22.302182,114.183922
1172757994,-0.1661755478491287,22.3225298,114.1619166
1178971355,-0.4620218379110099,22.3215336,114.1660836
1178971380,-0.8410081407709917,22.3248406,114.1652752
1180709229,0.5261351636985268,22.32639,114.1653393
1180818609,-1.7997024793234857,22.3258151,114.1641842
1181846042,-0.9109381106475745,22.3263173,114.1635292
1183787457,1.4437152101038286,22.3100016,114.171263
1185400508,0.5933108234945905,22.3059933,114.1668686
1185400526,1.214074684859554,22.308724,114.1707791
1185400616,1.2692087384324857,22.3059873,114.1727458
1185400620,0.8736488213792732,22.3053661,114.1715687
1185808496,2.2859518457858243,22.3079504,114.1675895
1187353069,-1.6743731897288754,22.3030318,114.1681169
1187353146,-1.8537821996977044,22.2976344,114.1722071
1189559007,-1.8497163577767601,22.2987923,114.1730046
1189559210,-1.6827551772979241,22.2967753,114.1745795
1189559738,0.2605589647771396,22.3025381,114.1783361
1624949965,-1.7346456421420413,22.3031125,114.1692752
1624950047,0.9583771754680193,22.3076398,114.1673663
1625209829,-0.6116654467522515,22.3031866,114.1702441
1625209882,1.720469308650454,22.3054538,114.1720632
1625209894,1.7606852865869946,22.3060769,114.173022
1625209947,1.7262784912715077,22.3071171,114.1725696
1636543662,-2.0198309285597524,22.3200956,114.1652334
1636641311,1.6896831909614747,22.3128298,114.1758576
