filename,h_mean,h_std,s_mean,s_std,v_mean,v_std,entropy,colorfulness
1029866980_270.jpg,37.384970703125,42.71126358252057,53.0858935546875,49.001370160136354,128.15953369140624,58.08546829145845,7.6138825,24.190778149805702
1029866980_90.jpg,53.35161865234375,45.11491711892579,43.4625,42.77170353220544,129.21719970703126,58.695774714256856,7.66847,18.142100859313594
10565387058_0.jpg,71.8230224609375,44.0845995360665,52.7492919921875,39.053153219096075,177.79293701171875,63.11770636558712,7.7355347,39.00780359314981
10565387058_180.jpg,95.62477783203126,34.70476620984694,37.8853955078125,30.559612443311032,156.7488134765625,49.27279860809809,7.522801,19.939379518557406
10565387058_270.jpg,57.9909521484375,51.80421842902982,35.8359814453125,33.642132633768824,170.32278564453125,60.002085179863464,7.660363,26.283860851394074
10565387058_90.jpg,72.44259765625,40.36578141771963,51.5922021484375,38.759159322423535,144.72400390625,67.81443122958544,7.827518,25.292496465514272
10786928815_0.jpg,43.62859375,44.92420588273472,43.173349609375,45.16456458606533,120.6951708984375,51.957951694210415,7.4574823,15.469514232178629
10786928815_180.jpg,51.021015625,46.12900614318033,48.98235107421875,41.38580189126927,139.22121826171875,54.940674773883046,7.621455,28.378387395700564
10786928815_270.jpg,50.79938720703125,46.937783747014684,58.00081787109375,60.23593656224086,108.76841064453124,56.967658439413256,7.584654,28.44981912341054
10786928815_90.jpg,59.45887451171875,49.90001720337718,35.94824951171875,34.144366215383826,143.03517578125,61.973715469937645,7.4497685,17.242835423100114
10786928832_0.jpg,48.41137939453125,50.39613766262411,36.263427734375,42.51478948058854,129.81089599609376,50.949961368053806,7.5160313,27.0723922655743
10786928832_180.jpg,67.16951416015625,43.18203845495587,34.69654052734375,34.95588919200774,164.47145751953124,61.2908212643974,7.3255997,27.156590939903367
10786928832_270.jpg,60.001865234375,44.63262131213868,37.52104248046875,38.39998247257026,144.83225341796876,48.94660887898349,7.3429976,29.556466003423964
10786928832_90.jpg,65.05071533203125,45.02616165220924,35.29271728515625,37.92833391237103,161.68032470703125,61.325019050267386,7.4013953,28.107651631203904
10786928833_0.jpg,53.78469970703125,42.186465621377806,32.39216064453125,34.196276318230716,137.17427490234374,45.15148944236371,7.4562907,17.811170505694154
10786928833_180.jpg,67.258876953125,44.396619065881055,32.079560546875,29.795016381503608,152.914228515625,57.361751574050565,7.269859,17.8423217134826
10786928833_270.jpg,54.7424365234375,47.114022821311956,23.53909423828125,20.734825022431362,150.83880859375,46.57881864573332,7.40122,14.137401540722484
10786928833_90.jpg,59.57065185546875,48.11381397508809,26.5790478515625,27.337542535968975,158.46635986328124,59.91322889204762,7.3160543,14.327412660797348
10786928854_0.jpg,60.0015478515625,56.50444420044348,44.88874267578125,38.10699635400582,111.56521240234375,48.648172702615646,7.452626,21.18461682052351
10786928854_180.jpg,48.41682861328125,43.24022493289083,36.37895263671875,35.8163705352328,125.96859619140625,47.78779174307714,7.53157,21.284003728030548
10786928854_270.jpg,41.77241455078125,40.95140942467316,40.24142822265625,35.94221763887175,122.51632568359375,50.2606548393304,7.4311447,25.291371577470382
10786928854_90.jpg,64.1678662109375,50.097476610425204,39.991650390625,43.22168920332372,133.39408935546874,59.49589725979326,7.4435,25.99077791667311
10875906169_0.jpg,58.45642578125,41.07316464818785,58.606845703125,40.32527541040992,117.447314453125,73.22142028991391,7.688461,24.423633800114864
10875906169_180.jpg,33.8752685546875,35.79294716933143,56.1523681640625,41.62249308279065,138.95158447265624,69.9509911597934,7.172758,31.197951397270437
10875906169_270.jpg,59.59688720703125,46.81331589928555,52.15349853515625,40.0214690336307,132.42039306640626,59.17230195780899,7.729072,32.11025132100659
