id,lat,lon,heading,filename
288996505,22.3232124,114.1550476,180,288996505_180.jpg
288996505,22.3232124,114.1550476,270,288996505_270.jpg
276372857,22.312658,114.1689849,0,276372857_0.jpg
276372857,22.312658,114.1689849,90,276372857_90.jpg
276372857,22.312658,114.1689849,180,276372857_180.jpg
276372857,22.312658,114.1689849,270,276372857_270.jpg
288991961,22.3188051,114.1630542,0,288991961_0.jpg
288991961,22.3188051,114.1630542,90,288991961_90.jpg
288991961,22.3188051,114.1630542,180,288991961_180.jpg
288991961,22.3188051,114.1630542,270,288991961_270.jpg
1185400438,22.3057895,114.1679719,0,1185400438_0.jpg
1185400438,22.3057895,114.1679719,90,1185400438_90.jpg
1185400438,22.3057895,114.1679719,180,1185400438_180.jpg
1185400438,22.3057895,114.1679719,270,1185400438_270.jpg
7257383511,22.3244833,114.1619623,0,7257383511_0.jpg
7257383511,22.3244833,114.1619623,90,7257383511_90.jpg
7257383511,22.3244833,114.1619623,180,7257383511_180.jpg
7257383511,22.3244833,114.1619623,270,7257383511_270.jpg
339053606,22.3135121,114.1616908,0,339053606_0.jpg
339053606,22.3135121,114.1616908,90,339053606_90.jpg
339053606,22.3135121,114.1616908,180,339053606_180.jpg
339053606,22.3135121,114.1616908,270,339053606_270.jpg
332251667,22.3188396,114.1667907,0,332251667_0.jpg
332251667,22.3188396,114.1667907,90,332251667_90.jpg
332251667,22.3188396,114.1667907,180,332251667_180.jpg
332251667,22.3188396,114.1667907,270,332251667_270.jpg
1636641338,22.3158004,114.1727039,0,1636641338_0.jpg
1636641338,22.3158004,114.1727039,90,1636641338_90.jpg
1636641338,22.3158004,114.1727039,180,1636641338_180.jpg
1636641338,22.3158004,114.1727039,270,1636641338_270.jpg
1187353069,22.3030318,114.1681169,0,1187353069_0.jpg
1187353069,22.3030318,114.1681169,90,1187353069_90.jpg
1187353069,22.3030318,114.1681169,180,1187353069_180.jpg
1187353069,22.3030318,114.1681169,270,1187353069_270.jpg
1649048348,22.2989577,114.1736723,0,1649048348_0.jpg
1649048348,22.2989577,114.1736723,90,1649048348_90.jpg
1649048348,22.2989577,114.1736723,180,1649048348_180.jpg
1649048348,22.2989577,114.1736723,270,1649048348_270.jpg
5104147159,22.3075809,114.1606472,0,5104147159_0.jpg
5104147159,22.3075809,114.1606472,90,5104147159_90.jpg
